user,item,rating,timestamp
433,547,4.0,1388966400
769,40,5.0,1222300800
390,220,5.0,1349568000
874,455,5.0,1389744000
116,411,5.0,1372032000
1210,648,5.0,1404950400
53,367,5.0,1366070400
233,709,5.0,1403827200
106,270,4.0,1344556800
116,303,5.0,1363910400
817,273,5.0,1343433600
1005,501,4.0,1405900800
1054,290,4.0,1354752000
1238,616,5.0,1396224000
398,204,5.0,1343952000
1204,683,5.0,1404259200
205,211,4.0,1356566400
1130,322,5.0,1372377600
631,375,5.0,1363392000
53,303,5.0,1363478400
553,362,4.0,1370995200
1133,213,2.0,1349222400
1270,615,5.0,1399507200
178,412,4.0,1366675200
416,565,4.0,1394150400
1323,615,5.0,1400198400
211,444,2.0,1397001600
47,461,5.0,1381968000
1338,707,5.0,1400803200
375,222,5.0,1337126400
148,33,5.0,1217376000
591,393,4.0,1360540800
1230,552,5.0,1402444800
66,571,4.0,1395619200
205,376,5.0,1362441600
1282,442,5.0,1400716800
931,108,5.0,1385942400
559,54,4.0,1238284800
350,383,5.0,1364256000
150,377,4.0,1365984000
1169,386,5.0,1371686400
599,597,5.0,1390780800
15,382,5.0,1376524800
658,253,4.0,1360540800
551,633,4.0,1396396800
10,0,5.0,1356825600
271,120,3.0,1280188800
55,223,5.0,1343174400
1169,408,5.0,1368662400
78,627,4.0,1394409600
82,349,4.0,1362355200
300,236,5.0,1393977600
173,604,4.0,1400112000
125,412,4.0,1366761600
476,403,5.0,1366243200
768,196,5.0,1327881600
502,77,5.0,1245196800
1325,722,5.0,1405987200
109,326,3.0,1402358400
817,264,4.0,1343865600
181,341,5.0,1365379200
555,661,2.0,1404864000
1209,277,2.0,1346803200
1132,457,4.0,1377907200
481,40,4.0,1222300800
688,496,5.0,1404950400
838,274,4.0,1344297600
1301,711,4.0,1403827200
185,57,5.0,1328572800
128,612,2.0,1401321600
991,363,4.0,1361750400
1285,681,5.0,1402790400
1194,593,5.0,1398988800
1313,550,5.0,1401580800
606,253,3.0,1360108800
586,52,4.0,1344988800
729,59,5.0,1245369600
742,683,5.0,1400544000
268,6,3.0,1232582400
523,506,4.0,1388448000
318,66,4.0,1232582400
1045,592,3.0,1395273600
826,506,4.0,1388361600
64,364,3.0,1370131200
284,300,5.0,1366848000
213,341,5.0,1364860800
79,350,3.0,1361404800
737,223,5.0,1345075200
316,412,4.0,1368662400
1241,460,5.0,1401667200
536,60,3.0,1231286400
61,581,4.0,1396224000
1282,511,5.0,1403568000
440,92,5.0,1273363200
1251,596,5.0,1403568000
909,232,5.0,1344470400
365,223,5.0,1344384000
610,487,5.0,1397174400
1133,492,4.0,1393286400
1011,248,3.0,1394236800
951,300,4.0,1373328000
592,261,5.0,1339113600
1317,514,5.0,1401926400
411,308,5.0,1360800000
649,247,4.0,1365120000
434,78,5.0,1245888000
58,676,2.0,1400976000
317,574,3.0,1396569600
385,113,5.0,1345248000
31,321,5.0,1372464000
54,4,5.0,1366329600
194,72,4.0,1361750400
202,366,4.0,1363737600
481,61,3.0,1236643200
1173,262,5.0,1344470400
1009,297,4.0,1365120000
425,401,5.0,1359504000
72,407,3.0,1366934400
273,632,5.0,1394841600
195,42,5.0,1364083200
1229,650,5.0,1405382400
890,547,5.0,1388448000
386,298,5.0,1347321600
636,323,4.0,1378684800
30,196,3.0,1326931200
882,52,3.0,1340236800
1220,466,5.0,1399507200
522,19,3.0,1204761600
406,124,4.0,1383609600
99,278,4.0,1343520000
581,348,4.0,1362096000
461,478,5.0,1395273600
139,224,3.0,1339286400
8,394,2.0,1365206400
14,279,1.0,1345507200
850,565,5.0,1393545600
203,341,4.0,1364256000
1153,316,4.0,1358899200
585,683,5.0,1403740800
63,337,5.0,1362787200
1138,484,3.0,1398038400
325,663,4.0,1403654400
1006,619,5.0,1397865600
834,369,4.0,1366588800
1086,158,4.0,1319846400
611,262,5.0,1343779200
1085,126,2.0,1343347200
92,566,4.0,1392940800
1270,596,5.0,1401321600
740,315,2.0,1368403200
72,201,5.0,1361836800
1322,722,5.0,1405728000
937,271,4.0,1354924800
356,388,5.0,1369699200
105,126,3.0,1321315200
806,341,5.0,1365206400
1309,552,5.0,1402444800
949,480,5.0,1404864000
918,207,5.0,1348012800
1174,330,4.0,1379376000
681,385,5.0,1364774400
1324,710,5.0,1401926400
155,24,3.0,1359244800
476,238,4.0,1394668800
824,546,5.0,1392854400
1308,491,5.0,1404172800
345,228,4.0,1366675200
1251,697,5.0,1405900800
213,356,5.0,1365552000
762,360,4.0,1371945600
671,414,4.0,1378684800
1337,711,4.0,1404000000
770,50,4.0,1230336000
33,321,3.0,1372377600
740,655,4.0,1397001600
50,514,5.0,1401408000
234,727,5.0,1405900800
280,578,4.0,1395705600
659,403,5.0,1364169600
1142,627,4.0,1394236800
653,210,5.0,1330646400
912,130,5.0,1337558400
373,80,5.0,1341273600
569,272,5.0,1338422400
242,657,5.0,1404950400
157,534,3.0,1400112000
850,72,3.0,1362009600
18,238,4.0,1390003200
943,257,3.0,1367884800
552,568,4.0,1393459200
110,526,5.0,1396483200
36,35,5.0,1221696000
109,502,5.0,1404777600
1129,312,5.0,1356220800
447,148,4.0,1335312000
100,147,4.0,1307491200
116,200,4.0,1362700800
886,96,4.0,1274313600
411,288,5.0,1354492800
1278,714,5.0,1402963200
363,46,5.0,1360195200
260,178,5.0,1329350400
46,223,5.0,1343174400
755,424,3.0,1379462400
316,371,3.0,1368576000
120,261,5.0,1340150400
699,358,2.0,1383609600
1049,329,3.0,1358035200
49,158,1.0,1318377600
1236,505,5.0,1402617600
266,154,4.0,1327017600
964,575,3.0,1397606400
724,58,4.0,1240963200
146,197,5.0,1363651200
1217,681,5.0,1402790400
385,142,5.0,1344729600
327,293,4.0,1368662400
847,457,5.0,1376956800
858,223,3.0,1345075200
867,383,5.0,1370476800
32,79,5.0,1260489600
1127,481,4.0,1405555200
1051,645,3.0,1403654400
831,337,5.0,1363046400
989,131,3.0,1373932800
7,592,4.0,1395273600
1230,679,5.0,1401321600
716,411,5.0,1376438400
1039,504,4.0,1396396800
702,618,5.0,1397088000
612,255,5.0,1359849600
24,388,4.0,1366329600
642,478,5.0,1395878400
383,80,5.0,1347321600
559,380,5.0,1362009600
1317,487,4.0,1399939200
269,27,4.0,1200960000
414,95,5.0,1369699200
498,354,4.0,1364515200
266,45,1.0,1365120000
1143,238,2.0,1394841600
1327,714,5.0,1404086400
1338,711,5.0,1402963200
1147,574,5.0,1393804800
1109,200,5.0,1362096000
1296,651,5.0,1404604800
718,234,5.0,1334793600
518,371,3.0,1363651200
633,278,3.0,1355875200
1037,457,4.0,1377907200
52,3,3.0,1359244800
642,325,3.0,1388966400
135,74,5.0,1255996800
296,30,4.0,1217116800
618,351,5.0,1364860800
421,51,1.0,1231113600
699,55,4.0,1394668800
180,41,4.0,1363564800
350,247,5.0,1369612800
157,4,4.0,1365120000
811,155,5.0,1302825600
1274,510,5.0,1401321600
1149,439,4.0,1385942400
640,393,4.0,1365465600
185,279,4.0,1345852800
385,128,5.0,1345248000
648,413,5.0,1374710400
476,604,3.0,1403049600
586,676,3.0,1401235200
203,321,5.0,1372204800
556,592,4.0,1395273600
374,299,5.0,1347235200
633,161,4.0,1361577600
34,136,5.0,1370908800
1099,132,5.0,1290470400
21,573,5.0,1393545600
84,373,1.0,1363824000
299,302,4.0,1353369600
166,462,5.0,1376092800
85,560,4.0,1397433600
963,353,4.0,1362009600
26,419,5.0,1376956800
416,360,4.0,1369612800
953,186,3.0,1357084800
53,369,5.0,1365897600
175,195,5.0,1362528000
1049,636,4.0,1397174400
528,423,5.0,1372291200
172,262,5.0,1344902400
1141,604,5.0,1398988800
392,207,5.0,1349049600
837,135,3.0,1291766400
120,89,5.0,1359849600
643,24,4.0,1361404800
432,533,1.0,1398297600
732,308,4.0,1365292800
194,374,4.0,1362182400
1243,399,5.0,1398384000
27,383,5.0,1359590400
619,23,5.0,1353628800
509,324,4.0,1384992000
516,19,4.0,1204502400
730,280,3.0,1350864000
465,457,4.0,1377561600
721,235,5.0,1332633600
82,400,4.0,1364428800
1255,493,5.0,1405036800
538,295,4.0,1374796800
836,45,4.0,1365379200
53,72,5.0,1365897600
129,43,5.0,1364688000
374,307,5.0,1347235200
1206,296,5.0,1365206400
850,632,5.0,1394236800
276,84,5.0,1373673600
32,592,5.0,1389744000
166,82,5.0,1373068800
182,403,5.0,1364169600
194,254,3.0,1354838400
85,131,2.0,1374537600
428,190,4.0,1373760000
60,571,4.0,1394755200
21,564,4.0,1393891200
1119,631,3.0,1396656000
125,350,4.0,1361836800
766,256,5.0,1333584000
751,36,4.0,1224547200
121,464,4.0,1375228800
816,263,4.0,1343520000
430,223,4.0,1347840000
209,322,4.0,1372464000
14,381,4.0,1364515200
233,686,5.0,1401062400
428,341,4.0,1366070400
157,267,3.0,1345075200
688,607,5.0,1391040000
1333,511,5.0,1404086400
757,509,4.0,1397952000
807,76,5.0,1247356800
1259,553,5.0,1400198400
1236,682,5.0,1403913600
1022,256,4.0,1334275200
1121,388,5.0,1364342400
498,27,2.0,1204934400
1070,124,4.0,1384992000
143,439,3.0,1387324800
442,364,4.0,1372291200
137,594,4.0,1396828800
213,282,2.0,1343433600
244,711,5.0,1404777600
203,322,5.0,1372636800
355,270,5.0,1340064000
1317,519,5.0,1401926400
383,306,5.0,1347321600
652,362,3.0,1367798400
827,45,5.0,1364515200
56,233,4.0,1350172800
861,459,2.0,1389657600
1143,381,3.0,1362614400
692,243,5.0,1371945600
279,47,4.0,1201478400
800,513,2.0,1403654400
101,310,4.0,1360281600
389,304,5.0,1347235200
1176,196,4.0,1325721600
1043,341,5.0,1366416000
1289,677,5.0,1404086400
26,238,5.0,1391385600
1201,364,5.0,1370304000
122,42,4.0,1364342400
295,122,5.0,1277337600
560,21,4.0,1349308800
85,415,2.0,1381536000
569,115,4.0,1275696000
961,538,4.0,1391472000
1277,648,5.0,1398643200
150,197,4.0,1361923200
733,296,4.0,1363132800
106,312,4.0,1358899200
983,526,4.0,1397433600
384,128,5.0,1345161600
73,400,5.0,1365120000
133,571,4.0,1394582400
1104,351,5.0,1366502400
303,296,5.0,1363651200
79,603,4.0,1399420800
199,354,5.0,1364688000
643,264,4.0,1342828800
403,142,5.0,1344211200
955,71,5.0,1366934400
1336,698,5.0,1400284800
373,57,5.0,1343952000
118,321,2.0,1371168000
418,281,4.0,1342828800
629,23,3.0,1359590400
1287,691,5.0,1402704000
1285,692,5.0,1401753600
1014,111,4.0,1276732800
652,382,4.0,1363824000
35,2,5.0,1297555200
225,523,3.0,1400284800
390,10,5.0,1349568000
1150,256,4.0,1332892800
598,575,4.0,1395705600
694,43,4.0,1363478400
731,321,3.0,1372809600
183,290,5.0,1352419200
363,54,2.0,1237939200
264,126,4.0,1323216000
846,276,5.0,1348617600
223,654,5.0,1405468800
394,10,5.0,1347321600
49,3,5.0,1358380800
335,245,4.0,1365465600
338,459,4.0,1389225600
72,26,2.0,1366588800
272,6,3.0,1229472000
1138,518,5.0,1399852800
116,211,3.0,1363564800
1030,198,4.0,1330473600
90,346,1.0,1359849600
850,563,3.0,1393804800
9,415,5.0,1381190400
1023,275,2.0,1339200000
681,425,4.0,1375488000
150,403,4.0,1365984000
900,75,3.0,1267228800
476,395,5.0,1363651200
353,9,5.0,1321833600
578,34,4.0,1222732800
131,265,5.0,1345680000
503,237,5.0,1392940800
1216,549,5.0,1398729600
1006,223,5.0,1344988800
541,76,5.0,1247702400
122,44,3.0,1362268800
515,618,5.0,1397347200
827,357,5.0,1364428800
354,261,5.0,1350000000
14,330,4.0,1378252800
631,574,4.0,1395100800
559,363,4.0,1362009600
71,198,5.0,1364342400
104,337,2.0,1356480000
621,420,4.0,1366848000
847,402,4.0,1362960000
597,372,4.0,1364256000
422,543,5.0,1394236800
619,526,4.0,1394064000
578,269,2.0,1340841600
585,260,5.0,1347408000
74,52,5.0,1340236800
157,387,4.0,1369785600
375,219,5.0,1344470400
107,518,5.0,1401580800
1199,628,4.0,1395878400
748,198,4.0,1363219200
672,360,4.0,1369180800
733,612,4.0,1403568000
523,16,5.0,1201132800
707,195,4.0,1361750400
100,279,1.0,1345161600
1169,402,5.0,1363910400
491,209,5.0,1347321600
731,571,3.0,1397088000
297,377,5.0,1365638400
340,73,3.0,1257984000
105,362,5.0,1370649600
426,474,1.0,1402358400
37,343,1.0,1384300800
569,579,2.0,1390608000
1230,625,5.0,1399420800
652,24,4.0,1355961600
285,317,4.0,1359158400
190,149,4.0,1303257600
831,322,5.0,1373760000
97,372,4.0,1364601600
361,604,3.0,1397692800
762,39,4.0,1223078400
1215,594,4.0,1394755200
842,363,4.0,1360281600
602,336,4.0,1368576000
1287,651,5.0,1404000000
685,542,5.0,1405296000
189,24,3.0,1359590400
386,215,5.0,1347321600
1312,714,5.0,1403481600
38,566,3.0,1392163200
207,494,4.0,1399248000
1219,691,5.0,1403222400
81,3,2.0,1357948800
513,16,5.0,1201219200
475,412,4.0,1367020800
1229,493,5.0,1403654400
22,615,5.0,1398816000
763,39,3.0,1224028800
973,241,5.0,1345939200
1072,595,3.0,1396656000
1291,680,5.0,1401667200
657,228,5.0,1364428800
1210,613,4.0,1400716800
173,533,1.0,1401753600
209,572,3.0,1396310400
684,588,3.0,1392768000
164,377,5.0,1364428800
95,242,4.0,1359936000
1139,423,4.0,1388707200
894,471,3.0,1383177600
420,238,4.0,1390780800
1233,660,5.0,1395014400
76,352,4.0,1362182400
955,344,5.0,1357948800
157,349,4.0,1362614400
602,258,4.0,1358726400
1039,481,5.0,1404259200
1085,293,3.0,1353456000
461,13,3.0,1358985600
1308,719,5.0,1405468800
34,63,5.0,1240531200
276,577,4.0,1398470400
1079,199,5.0,1356825600
142,3,4.0,1358553600
173,4,5.0,1364256000
82,346,5.0,1362528000
911,86,5.0,1343952000
862,343,5.0,1380153600
94,357,5.0,1364515200
733,250,2.0,1386547200
63,282,3.0,1346284800
628,23,4.0,1359590400
189,282,3.0,1343260800
474,279,3.0,1350432000
493,73,5.0,1258588800
335,367,5.0,1363132800
165,380,4.0,1357430400
855,56,2.0,1237420800
15,87,3.0,1358985600
121,275,4.0,1340236800
345,426,4.0,1387411200
1253,655,5.0,1401321600
896,297,4.0,1365552000
550,224,4.0,1339027200
164,539,3.0,1391644800
683,427,5.0,1385769600
199,533,5.0,1400112000
231,709,3.0,1403568000
588,324,3.0,1385251200
488,66,5.0,1237334400
1085,323,5.0,1379548800
856,630,5.0,1394928000
144,420,3.0,1364342400
861,287,5.0,1342224000
494,75,5.0,1258588800
325,395,5.0,1364256000
326,612,1.0,1402272000
403,114,5.0,1341619200
17,505,4.0,1390867200
646,572,3.0,1392422400
300,495,2.0,1394755200
1330,523,3.0,1402444800
945,166,3.0,1357948800
432,380,5.0,1364256000
870,300,4.0,1369958400
374,298,5.0,1347235200
1296,719,5.0,1405555200
864,456,3.0,1399248000
232,523,5.0,1396828800
597,338,4.0,1360368000
68,360,4.0,1369353600
287,22,4.0,1368576000
1281,651,5.0,1404000000
206,357,4.0,1364860800
1015,237,4.0,1390435200
489,30,3.0,1216857600
903,203,4.0,1334102400
340,132,3.0,1289174400
885,209,5.0,1348358400
469,289,5.0,1353715200
651,464,5.0,1374883200
658,24,2.0,1365120000
35,473,4.0,1400889600
568,356,4.0,1363651200
300,198,5.0,1324944000
476,616,5.0,1401667200
599,84,1.0,1372809600
1233,625,5.0,1395014400
449,565,4.0,1390435200
27,9,4.0,1322524800
1292,729,5.0,1404604800
106,572,5.0,1396483200
554,670,4.0,1403136000
357,29,3.0,1398038400
1160,424,5.0,1386720000
1104,370,5.0,1363737600
400,101,5.0,1344902400
384,103,5.0,1345161600
1219,689,5.0,1404518400
265,129,3.0,1280102400
105,147,3.0,1303776000
959,374,5.0,1364256000
372,207,5.0,1348444800
369,9,4.0,1329350400
46,309,2.0,1361923200
62,354,5.0,1364515200
671,77,3.0,1248220800
1317,515,5.0,1401926400
85,136,5.0,1377993600
312,109,4.0,1362441600
209,22,3.0,1358899200
807,282,1.0,1343174400
39,2,4.0,1288569600
442,674,4.0,1403568000
242,703,5.0,1400025600
1111,624,4.0,1404000000
1312,703,5.0,1401148800
638,415,4.0,1383609600
1225,466,4.0,1383955200
690,627,2.0,1394841600
793,235,4.0,1332720000
1038,300,3.0,1371513600
801,471,3.0,1385596800
960,349,5.0,1366070400
983,267,4.0,1344988800
868,172,5.0,1364428800
195,350,5.0,1361664000
994,257,5.0,1364428800
360,393,2.0,1366848000
33,536,1.0,1401062400
728,405,4.0,1376524800
1219,465,5.0,1404086400
107,403,3.0,1365379200
113,388,4.0,1364169600
34,4,5.0,1364688000
509,388,3.0,1368662400
194,359,2.0,1359504000
585,641,5.0,1397692800
76,42,5.0,1364342400
914,57,5.0,1337817600
779,126,5.0,1321660800
560,424,5.0,1373587200
380,203,5.0,1337212800
1158,602,3.0,1394236800
416,563,1.0,1393891200
1125,267,4.0,1340582400
1171,578,5.0,1397606400
195,410,5.0,1379462400
568,243,3.0,1361318400
640,380,5.0,1366848000
65,3,5.0,1361923200
124,426,3.0,1385337600
990,124,5.0,1384992000
1301,722,3.0,1404086400
400,203,4.0,1341705600
121,133,4.0,1290038400
336,228,5.0,1364774400
96,509,5.0,1396656000
618,362,5.0,1369785600
494,143,4.0,1389225600
1287,677,4.0,1403481600
1076,147,5.0,1303776000
909,88,5.0,1344470400
9,223,4.0,1343174400
725,65,5.0,1242950400
645,561,4.0,1393372800
498,641,4.0,1393977600
297,351,2.0,1365206400
631,372,4.0,1364774400
663,290,3.0,1352764800
1304,519,5.0,1398902400
420,271,4.0,1340668800
854,48,5.0,1227484800
699,74,5.0,1258588800
34,119,5.0,1383868800
903,130,5.0,1337644800
128,535,5.0,1401408000
1251,441,5.0,1403568000
1251,636,5.0,1404172800
27,385,3.0,1365120000
568,337,4.0,1361318400
419,579,3.0,1391817600
435,267,4.0,1344643200
920,232,5.0,1337126400
192,326,5.0,1401667200
1022,318,3.0,1354406400
759,453,3.0,1398816000
69,3,5.0,1365120000
260,6,4.0,1231977600
551,160,5.0,1361664000
408,11,3.0,1376524800
133,199,5.0,1361750400
1060,161,3.0,1348704000
352,355,3.0,1364947200
1296,652,5.0,1404604800
1243,690,5.0,1403568000
216,684,5.0,1400716800
89,380,2.0,1363824000
9,140,3.0,1295913600
179,401,5.0,1365120000
347,411,5.0,1371168000
315,378,3.0,1364515200
999,348,4.0,1361923200
848,223,2.0,1347840000
121,420,4.0,1364428800
1224,466,5.0,1400284800
874,176,4.0,1318982400
1155,236,5.0,1395187200
626,535,5.0,1399248000
305,224,4.0,1344297600
1023,132,5.0,1288569600
586,413,3.0,1376006400
237,727,5.0,1404777600
33,526,1.0,1397347200
214,511,5.0,1405641600
656,24,3.0,1359331200
116,586,4.0,1392940800
342,300,5.0,1368057600
704,610,5.0,1396224000
814,260,3.0,1341878400
1242,680,5.0,1402617600
504,18,4.0,1198800000
103,3,4.0,1361923200
1281,442,5.0,1405296000
515,457,3.0,1379548800
856,336,5.0,1367366400
1310,621,5.0,1402790400
736,623,4.0,1399075200
983,655,5.0,1405641600
880,424,1.0,1375142400
287,66,4.0,1247616000
678,414,5.0,1375747200
851,582,5.0,1397606400
198,262,2.0,1340150400
799,566,4.0,1393632000
798,109,5.0,1357257600
375,113,5.0,1344988800
27,595,5.0,1399420800
598,38,5.0,1221696000
983,443,3.0,1383177600
1308,680,5.0,1401926400
309,40,4.0,1223164800
226,707,5.0,1401321600
150,533,3.0,1398297600
973,590,5.0,1397088000
1060,256,4.0,1334534400
774,146,3.0,1400025600
885,272,5.0,1338940800
1277,721,5.0,1403740800
1306,505,5.0,1402531200
569,211,1.0,1359158400
473,290,5.0,1352592000
117,300,4.0,1369353600
967,111,4.0,1276819200
169,349,4.0,1362009600
892,388,4.0,1371513600
451,387,3.0,1364256000
407,570,4.0,1391040000
457,443,5.0,1384387200
648,24,4.0,1359936000
1006,443,5.0,1387152000
618,132,5.0,1290902400
552,629,5.0,1398384000
1015,496,4.0,1405209600
868,438,3.0,1398384000
61,51,4.0,1231286400
375,163,5.0,1344988800
964,370,5.0,1361836800
72,576,3.0,1398988800
561,374,5.0,1362441600
1240,683,5.0,1402617600
1095,259,4.0,1346284800
825,344,4.0,1360022400
894,418,1.0,1375574400
176,165,5.0,1308009600
71,280,5.0,1338422400
387,205,5.0,1349222400
179,521,5.0,1399939200
195,84,5.0,1376352000
393,205,5.0,1347926400
1134,162,4.0,1305763200
876,223,5.0,1346025600
479,429,4.0,1388361600
263,351,5.0,1368662400
304,138,2.0,1295395200
858,390,4.0,1362873600
41,309,3.0,1361404800
195,279,5.0,1348704000
200,278,5.0,1344988800
307,144,4.0,1398470400
520,278,4.0,1354492800
